,regressor,params,features,r2,mse,max_err
553,LinearSVR,"{'epsilon': 0.2, 'C': 10.0, 'loss': 'squared_epsilon_insensitive', 'max_iter': 10000.0, 'random_state': 0}",NIGHT_FEATURES,-0.011518144946505826,2873089677655.862,31305991.719173424
554,LinearSVR,"{'epsilon': 0.2, 'C': 10.0, 'loss': 'squared_epsilon_insensitive', 'max_iter': 10000.0, 'random_state': 0}",ALL_FEATURES,-0.16728768518134474,3315533404817.6553,32223596.50201564
555,LinearSVR,"{'epsilon': 0.2, 'C': 10.0, 'loss': 'squared_epsilon_insensitive', 'max_iter': 100000.0, 'random_state': 0}",DAY_FEATURES,-0.0005705742246580048,2841994484165.278,31267299.80305728
556,LinearSVR,"{'epsilon': 0.2, 'C': 10.0, 'loss': 'squared_epsilon_insensitive', 'max_iter': 100000.0, 'random_state': 0}",NIGHT_FEATURES,0.0005665964935819279,2838764494205.5024,31303112.473810274
557,LinearSVR,"{'epsilon': 0.2, 'C': 10.0, 'loss': 'squared_epsilon_insensitive', 'max_iter': 100000.0, 'random_state': 0}",ALL_FEATURES,-0.001710528700282099,2845232381036.704,31286884.488769412
558,LinearSVR,"{'epsilon': 0.2, 'C': 100.0, 'loss': 'epsilon_insensitive', 'max_iter': 1000.0, 'random_state': 0}",DAY_FEATURES,-0.01669300194249934,2887788206093.353,31535904.65401139
559,LinearSVR,"{'epsilon': 0.2, 'C': 100.0, 'loss': 'epsilon_insensitive', 'max_iter': 1000.0, 'random_state': 0}",NIGHT_FEATURES,-0.01578089505652147,2885197481555.079,31559753.60362587
560,LinearSVR,"{'epsilon': 0.2, 'C': 100.0, 'loss': 'epsilon_insensitive', 'max_iter': 1000.0, 'random_state': 0}",ALL_FEATURES,-0.016869204499389667,2888288687226.4966,31547718.126468312
561,LinearSVR,"{'epsilon': 0.2, 'C': 100.0, 'loss': 'epsilon_insensitive', 'max_iter': 10000.0, 'random_state': 0}",DAY_FEATURES,-0.019178538824764058,2894848060032.251,31570836.84226631
562,LinearSVR,"{'epsilon': 0.2, 'C': 100.0, 'loss': 'epsilon_insensitive', 'max_iter': 10000.0, 'random_state': 0}",NIGHT_FEATURES,-0.01578089505652147,2885197481555.079,31559753.60362587
563,LinearSVR,"{'epsilon': 0.2, 'C': 100.0, 'loss': 'epsilon_insensitive', 'max_iter': 10000.0, 'random_state': 0}",ALL_FEATURES,-0.012146014846450282,2874873062894.6274,31499581.376585055
564,LinearSVR,"{'epsilon': 0.2, 'C': 100.0, 'loss': 'epsilon_insensitive', 'max_iter': 100000.0, 'random_state': 0}",DAY_FEATURES,-0.01669502536924794,2887793953381.757,31559647.885337647
565,LinearSVR,"{'epsilon': 0.2, 'C': 100.0, 'loss': 'epsilon_insensitive', 'max_iter': 100000.0, 'random_state': 0}",NIGHT_FEATURES,-0.01578089505652147,2885197481555.079,31559753.60362587
566,LinearSVR,"{'epsilon': 0.2, 'C': 100.0, 'loss': 'epsilon_insensitive', 'max_iter': 100000.0, 'random_state': 0}",ALL_FEATURES,-0.012478855982080539,2875818456149.169,31524081.80527553
567,LinearSVR,"{'epsilon': 0.2, 'C': 100.0, 'loss': 'squared_epsilon_insensitive', 'max_iter': 1000.0, 'random_state': 0}",DAY_FEATURES,-0.019855696514441634,2896771441019.609,30858697.417414747
568,LinearSVR,"{'epsilon': 0.2, 'C': 100.0, 'loss': 'squared_epsilon_insensitive', 'max_iter': 1000.0, 'random_state': 0}",NIGHT_FEATURES,-0.20982427230089118,3436353214117.6074,31297933.706983756
569,LinearSVR,"{'epsilon': 0.2, 'C': 100.0, 'loss': 'squared_epsilon_insensitive', 'max_iter': 1000.0, 'random_state': 0}",ALL_FEATURES,-0.020050894314201928,2897325875743.686,30871807.394317016
570,LinearSVR,"{'epsilon': 0.2, 'C': 100.0, 'loss': 'squared_epsilon_insensitive', 'max_iter': 10000.0, 'random_state': 0}",DAY_FEATURES,-0.1685452618283323,3319105392627.634,32220147.260895938
571,LinearSVR,"{'epsilon': 0.2, 'C': 100.0, 'loss': 'squared_epsilon_insensitive', 'max_iter': 10000.0, 'random_state': 0}",NIGHT_FEATURES,-0.025983761778821002,2914177437286.756,31275329.72451218
572,LinearSVR,"{'epsilon': 0.2, 'C': 100.0, 'loss': 'squared_epsilon_insensitive', 'max_iter': 10000.0, 'random_state': 0}",ALL_FEATURES,-0.16729627537357028,3315557804174.9336,32223623.886693563
573,LinearSVR,"{'epsilon': 0.2, 'C': 100.0, 'loss': 'squared_epsilon_insensitive', 'max_iter': 100000.0, 'random_state': 0}",DAY_FEATURES,-0.0005712204500489815,2841996319686.9727,31267305.70507634
574,LinearSVR,"{'epsilon': 0.2, 'C': 100.0, 'loss': 'squared_epsilon_insensitive', 'max_iter': 100000.0, 'random_state': 0}",NIGHT_FEATURES,0.0008020971171807112,2838095584394.914,31306724.740269348
575,LinearSVR,"{'epsilon': 0.2, 'C': 100.0, 'loss': 'squared_epsilon_insensitive', 'max_iter': 100000.0, 'random_state': 0}",ALL_FEATURES,-0.0017115494513189056,2845235280351.2456,31286895.19306891
576,LinearSVR,"{'epsilon': 0.3, 'C': 0.01, 'loss': 'epsilon_insensitive', 'max_iter': 1000.0, 'random_state': 0}",DAY_FEATURES,-0.01409166465509104,2880399435713.0156,31536898.976903364
577,LinearSVR,"{'epsilon': 0.3, 'C': 0.01, 'loss': 'epsilon_insensitive', 'max_iter': 1000.0, 'random_state': 0}",NIGHT_FEATURES,-0.022804524789288738,2905147215710.325,31599959.581498288
578,LinearSVR,"{'epsilon': 0.3, 'C': 0.01, 'loss': 'epsilon_insensitive', 'max_iter': 1000.0, 'random_state': 0}",ALL_FEATURES,-0.014205499456163562,2880722769104.0713,31538509.91474185
579,LinearSVR,"{'epsilon': 0.3, 'C': 0.01, 'loss': 'epsilon_insensitive', 'max_iter': 10000.0, 'random_state': 0}",DAY_FEATURES,-0.01409166465509104,2880399435713.0156,31536898.976903364
580,LinearSVR,"{'epsilon': 0.3, 'C': 0.01, 'loss': 'epsilon_insensitive', 'max_iter': 10000.0, 'random_state': 0}",NIGHT_FEATURES,-0.022804524789288738,2905147215710.325,31599959.581498288
581,LinearSVR,"{'epsilon': 0.3, 'C': 0.01, 'loss': 'epsilon_insensitive', 'max_iter': 10000.0, 'random_state': 0}",ALL_FEATURES,-0.014205499456163562,2880722769104.0713,31538509.91474185
582,LinearSVR,"{'epsilon': 0.3, 'C': 0.01, 'loss': 'epsilon_insensitive', 'max_iter': 100000.0, 'random_state': 0}",DAY_FEATURES,-0.01409166465509104,2880399435713.0156,31536898.976903364
583,LinearSVR,"{'epsilon': 0.3, 'C': 0.01, 'loss': 'epsilon_insensitive', 'max_iter': 100000.0, 'random_state': 0}",NIGHT_FEATURES,-0.022804524789288738,2905147215710.325,31599959.581498288
584,LinearSVR,"{'epsilon': 0.3, 'C': 0.01, 'loss': 'epsilon_insensitive', 'max_iter': 100000.0, 'random_state': 0}",ALL_FEATURES,-0.014205499456163562,2880722769104.0713,31538509.91474185
585,LinearSVR,"{'epsilon': 0.3, 'C': 0.01, 'loss': 'squared_epsilon_insensitive', 'max_iter': 1000.0, 'random_state': 0}",DAY_FEATURES,-0.019775015205176993,2896542275939.3916,30859133.586671215
586,LinearSVR,"{'epsilon': 0.3, 'C': 0.01, 'loss': 'squared_epsilon_insensitive', 'max_iter': 1000.0, 'random_state': 0}",NIGHT_FEATURES,0.0005450255641247237,2838825763709.239,31313135.878890745
587,LinearSVR,"{'epsilon': 0.3, 'C': 0.01, 'loss': 'squared_epsilon_insensitive', 'max_iter': 1000.0, 'random_state': 0}",ALL_FEATURES,-0.019969278227361276,2897094055545.696,30872150.694889184
588,LinearSVR,"{'epsilon': 0.3, 'C': 0.01, 'loss': 'squared_epsilon_insensitive', 'max_iter': 10000.0, 'random_state': 0}",DAY_FEATURES,-0.15923293316185383,3292654897893.2925,32190314.318167847
589,LinearSVR,"{'epsilon': 0.3, 'C': 0.01, 'loss': 'squared_epsilon_insensitive', 'max_iter': 10000.0, 'random_state': 0}",NIGHT_FEATURES,0.0005450255641247237,2838825763709.239,31313135.878890745
590,LinearSVR,"{'epsilon': 0.3, 'C': 0.01, 'loss': 'squared_epsilon_insensitive', 'max_iter': 10000.0, 'random_state': 0}",ALL_FEATURES,-0.15804800582699152,3289289261288.973,32193699.646612693
591,LinearSVR,"{'epsilon': 0.3, 'C': 0.01, 'loss': 'squared_epsilon_insensitive', 'max_iter': 100000.0, 'random_state': 0}",DAY_FEATURES,2.2280515397765654e-05,2840310555070.6655,31259270.33954925
592,LinearSVR,"{'epsilon': 0.3, 'C': 0.01, 'loss': 'squared_epsilon_insensitive', 'max_iter': 100000.0, 'random_state': 0}",NIGHT_FEATURES,0.0005450255641247237,2838825763709.239,31313135.878890745
593,LinearSVR,"{'epsilon': 0.3, 'C': 0.01, 'loss': 'squared_epsilon_insensitive', 'max_iter': 100000.0, 'random_state': 0}",ALL_FEATURES,-0.0007676832552565571,2842554347499.43,31274305.79460159
594,LinearSVR,"{'epsilon': 0.3, 'C': 0.1, 'loss': 'epsilon_insensitive', 'max_iter': 1000.0, 'random_state': 0}",DAY_FEATURES,-0.014465803334363203,2881462129430.177,31539712.123940356
595,LinearSVR,"{'epsilon': 0.3, 'C': 0.1, 'loss': 'epsilon_insensitive', 'max_iter': 1000.0, 'random_state': 0}",NIGHT_FEATURES,-0.020619991845513663,2898942325484.069,31599810.648780137
596,LinearSVR,"{'epsilon': 0.3, 'C': 0.1, 'loss': 'epsilon_insensitive', 'max_iter': 1000.0, 'random_state': 0}",ALL_FEATURES,-0.01424948680946092,2880847709631.6704,31540684.012209106
597,LinearSVR,"{'epsilon': 0.3, 'C': 0.1, 'loss': 'epsilon_insensitive', 'max_iter': 10000.0, 'random_state': 0}",DAY_FEATURES,-0.014031703224119285,2880229122833.071,31536664.51498418
598,LinearSVR,"{'epsilon': 0.3, 'C': 0.1, 'loss': 'epsilon_insensitive', 'max_iter': 10000.0, 'random_state': 0}",NIGHT_FEATURES,-0.020619991845513663,2898942325484.069,31599810.648780137
599,LinearSVR,"{'epsilon': 0.3, 'C': 0.1, 'loss': 'epsilon_insensitive', 'max_iter': 10000.0, 'random_state': 0}",ALL_FEATURES,-0.014390465665152341,2881248142285.379,31541776.481455266
600,LinearSVR,"{'epsilon': 0.3, 'C': 0.1, 'loss': 'epsilon_insensitive', 'max_iter': 100000.0, 'random_state': 0}",DAY_FEATURES,-0.014031703224119285,2880229122833.071,31536664.51498418
601,LinearSVR,"{'epsilon': 0.3, 'C': 0.1, 'loss': 'epsilon_insensitive', 'max_iter': 100000.0, 'random_state': 0}",NIGHT_FEATURES,-0.020619991845513663,2898942325484.069,31599810.648780137
602,LinearSVR,"{'epsilon': 0.3, 'C': 0.1, 'loss': 'epsilon_insensitive', 'max_iter': 100000.0, 'random_state': 0}",ALL_FEATURES,-0.014390465665152341,2881248142285.379,31541776.481455266
603,LinearSVR,"{'epsilon': 0.3, 'C': 0.1, 'loss': 'squared_epsilon_insensitive', 'max_iter': 1000.0, 'random_state': 0}",DAY_FEATURES,-0.019847616653560607,2896748491194.1313,30858740.938902367
604,LinearSVR,"{'epsilon': 0.3, 'C': 0.1, 'loss': 'squared_epsilon_insensitive', 'max_iter': 1000.0, 'random_state': 0}",NIGHT_FEATURES,-0.010579195085058002,2870422709032.274,31305030.030664083
605,LinearSVR,"{'epsilon': 0.3, 'C': 0.1, 'loss': 'squared_epsilon_insensitive', 'max_iter': 1000.0, 'random_state': 0}",ALL_FEATURES,-0.020042720921382262,2897302660252.5366,30871841.617277097
606,LinearSVR,"{'epsilon': 0.3, 'C': 0.1, 'loss': 'squared_epsilon_insensitive', 'max_iter': 10000.0, 'random_state': 0}",DAY_FEATURES,-0.16758817739273812,3316386915034.0396,32217121.690794677
607,LinearSVR,"{'epsilon': 0.3, 'C': 0.1, 'loss': 'squared_epsilon_insensitive', 'max_iter': 10000.0, 'random_state': 0}",NIGHT_FEATURES,0.0006766384490024535,2838451933914.0166,31304356.444516215
608,LinearSVR,"{'epsilon': 0.3, 'C': 0.1, 'loss': 'squared_epsilon_insensitive', 'max_iter': 10000.0, 'random_state': 0}",ALL_FEATURES,-0.16634571779838137,3312857865304.8926,32220589.077867888
609,LinearSVR,"{'epsilon': 0.3, 'C': 0.1, 'loss': 'squared_epsilon_insensitive', 'max_iter': 100000.0, 'random_state': 0}",DAY_FEATURES,-0.000500957536613944,2841796746745.7256,31266632.402981665
610,LinearSVR,"{'epsilon': 0.3, 'C': 0.1, 'loss': 'squared_epsilon_insensitive', 'max_iter': 100000.0, 'random_state': 0}",NIGHT_FEATURES,0.0006766384490024535,2838451933914.0166,31304356.444516215
611,LinearSVR,"{'epsilon': 0.3, 'C': 0.1, 'loss': 'squared_epsilon_insensitive', 'max_iter': 100000.0, 'random_state': 0}",ALL_FEATURES,-0.0016004359522696632,2844919676475.2686,31285697.566252135
612,LinearSVR,"{'epsilon': 0.3, 'C': 1.0, 'loss': 'epsilon_insensitive', 'max_iter': 1000.0, 'random_state': 0}",DAY_FEATURES,-0.01853423409546795,2893017993734.1294,31570863.988224775
613,LinearSVR,"{'epsilon': 0.3, 'C': 1.0, 'loss': 'epsilon_insensitive', 'max_iter': 1000.0, 'random_state': 0}",NIGHT_FEATURES,-0.019634688279814183,2896143695011.5347,31598621.368041832
614,LinearSVR,"{'epsilon': 0.3, 'C': 1.0, 'loss': 'epsilon_insensitive', 'max_iter': 1000.0, 'random_state': 0}",ALL_FEATURES,-0.012845516855558792,2876859910102.371,31528539.7785886
615,LinearSVR,"{'epsilon': 0.3, 'C': 1.0, 'loss': 'epsilon_insensitive', 'max_iter': 10000.0, 'random_state': 0}",DAY_FEATURES,-0.013629340318641603,2879086261762.14,31533040.708417203
616,LinearSVR,"{'epsilon': 0.3, 'C': 1.0, 'loss': 'epsilon_insensitive', 'max_iter': 10000.0, 'random_state': 0}",NIGHT_FEATURES,-0.019634688279814183,2896143695011.5347,31598621.368041832
617,LinearSVR,"{'epsilon': 0.3, 'C': 1.0, 'loss': 'epsilon_insensitive', 'max_iter': 10000.0, 'random_state': 0}",ALL_FEATURES,-0.014887493786136297,2882659887957.997,31546962.237894274
618,LinearSVR,"{'epsilon': 0.3, 'C': 1.0, 'loss': 'epsilon_insensitive', 'max_iter': 100000.0, 'random_state': 0}",DAY_FEATURES,-0.014093542537492398,2880404769601.0635,31537247.73789063
619,LinearSVR,"{'epsilon': 0.3, 'C': 1.0, 'loss': 'epsilon_insensitive', 'max_iter': 100000.0, 'random_state': 0}",NIGHT_FEATURES,-0.019634688279814183,2896143695011.5347,31598621.368041832
620,LinearSVR,"{'epsilon': 0.3, 'C': 1.0, 'loss': 'epsilon_insensitive', 'max_iter': 100000.0, 'random_state': 0}",ALL_FEATURES,-0.014659294080990426,2882011715485.191,31544941.9358424
621,LinearSVR,"{'epsilon': 0.3, 'C': 1.0, 'loss': 'squared_epsilon_insensitive', 'max_iter': 1000.0, 'random_state': 0}",DAY_FEATURES,-0.01985489103744542,2896769153163.8203,30858701.633453283
622,LinearSVR,"{'epsilon': 0.3, 'C': 1.0, 'loss': 'squared_epsilon_insensitive', 'max_iter': 1000.0, 'random_state': 0}",NIGHT_FEATURES,-0.06718661145071758,3031208933630.89,31303736.511343017
623,LinearSVR,"{'epsilon': 0.3, 'C': 1.0, 'loss': 'squared_epsilon_insensitive', 'max_iter': 1000.0, 'random_state': 0}",ALL_FEATURES,-0.02005007972608963,2897323562008.922,30871810.68372627
624,LinearSVR,"{'epsilon': 0.3, 'C': 1.0, 'loss': 'squared_epsilon_insensitive', 'max_iter': 10000.0, 'random_state': 0}",DAY_FEATURES,-0.1684501154617133,3318835141376.9116,32219846.873042203
625,LinearSVR,"{'epsilon': 0.3, 'C': 1.0, 'loss': 'squared_epsilon_insensitive', 'max_iter': 10000.0, 'random_state': 0}",NIGHT_FEATURES,-0.0023436608924349844,2847030713152.597,31302498.116929624
626,LinearSVR,"{'epsilon': 0.3, 'C': 1.0, 'loss': 'squared_epsilon_insensitive', 'max_iter': 10000.0, 'random_state': 0}",ALL_FEATURES,-0.16720177754152288,3315289395004.8433,32223322.583286528
627,LinearSVR,"{'epsilon': 0.3, 'C': 1.0, 'loss': 'squared_epsilon_insensitive', 'max_iter': 100000.0, 'random_state': 0}",DAY_FEATURES,-0.0005641208668762943,2841976154216.6543,31267240.496954996
628,LinearSVR,"{'epsilon': 0.3, 'C': 1.0, 'loss': 'squared_epsilon_insensitive', 'max_iter': 100000.0, 'random_state': 0}",NIGHT_FEATURES,0.0006259685536486037,2838595855359.2583,31303428.281034302
629,LinearSVR,"{'epsilon': 0.3, 'C': 1.0, 'loss': 'squared_epsilon_insensitive', 'max_iter': 100000.0, 'random_state': 0}",ALL_FEATURES,-0.0017003357236684558,2845203429172.578,31286777.240841508
630,LinearSVR,"{'epsilon': 0.3, 'C': 10.0, 'loss': 'epsilon_insensitive', 'max_iter': 1000.0, 'random_state': 0}",DAY_FEATURES,-0.015792226707203705,2885229667679.242,31550795.847296238
631,LinearSVR,"{'epsilon': 0.3, 'C': 10.0, 'loss': 'epsilon_insensitive', 'max_iter': 1000.0, 'random_state': 0}",NIGHT_FEATURES,-0.018358732257866217,2892519502905.722,31587763.844476294
632,LinearSVR,"{'epsilon': 0.3, 'C': 10.0, 'loss': 'epsilon_insensitive', 'max_iter': 1000.0, 'random_state': 0}",ALL_FEATURES,-0.005932542533353402,2857224478680.5474,31439486.159049645
633,LinearSVR,"{'epsilon': 0.3, 'C': 10.0, 'loss': 'epsilon_insensitive', 'max_iter': 10000.0, 'random_state': 0}",DAY_FEATURES,-0.016494778521868536,2887225177474.905,31556557.309656095
634,LinearSVR,"{'epsilon': 0.3, 'C': 10.0, 'loss': 'epsilon_insensitive', 'max_iter': 10000.0, 'random_state': 0}",NIGHT_FEATURES,-0.018358732257866217,2892519502905.722,31587763.844476294
635,LinearSVR,"{'epsilon': 0.3, 'C': 10.0, 'loss': 'epsilon_insensitive', 'max_iter': 10000.0, 'random_state': 0}",ALL_FEATURES,-0.017340693976527932,2889627893603.225,31565770.194906246
636,LinearSVR,"{'epsilon': 0.3, 'C': 10.0, 'loss': 'epsilon_insensitive', 'max_iter': 100000.0, 'random_state': 0}",DAY_FEATURES,-0.014129124735515308,2880505836345.4995,31537223.84463049
637,LinearSVR,"{'epsilon': 0.3, 'C': 10.0, 'loss': 'epsilon_insensitive', 'max_iter': 100000.0, 'random_state': 0}",NIGHT_FEATURES,-0.018358732257866217,2892519502905.722,31587763.844476294
638,LinearSVR,"{'epsilon': 0.3, 'C': 10.0, 'loss': 'epsilon_insensitive', 'max_iter': 100000.0, 'random_state': 0}",ALL_FEATURES,-0.01460416869932435,2881855138793.183,31544767.41714587
639,LinearSVR,"{'epsilon': 0.3, 'C': 10.0, 'loss': 'squared_epsilon_insensitive', 'max_iter': 1000.0, 'random_state': 0}",DAY_FEATURES,-0.019855618618439985,2896771219765.8438,30858697.702501066
640,LinearSVR,"{'epsilon': 0.3, 'C': 10.0, 'loss': 'squared_epsilon_insensitive', 'max_iter': 1000.0, 'random_state': 0}",NIGHT_FEATURES,-0.1374200535817467,3230698165357.4956,31268571.80843667
641,LinearSVR,"{'epsilon': 0.3, 'C': 10.0, 'loss': 'squared_epsilon_insensitive', 'max_iter': 1000.0, 'random_state': 0}",ALL_FEATURES,-0.020050815751936124,2897325652597.482,30871807.590107355
642,LinearSVR,"{'epsilon': 0.3, 'C': 10.0, 'loss': 'squared_epsilon_insensitive', 'max_iter': 10000.0, 'random_state': 0}",DAY_FEATURES,-0.16853657951477308,3319080731611.3286,32220119.841131378
643,LinearSVR,"{'epsilon': 0.3, 'C': 10.0, 'loss': 'squared_epsilon_insensitive', 'max_iter': 10000.0, 'random_state': 0}",NIGHT_FEATURES,-0.011518147060112893,2873089683659.2964,31305991.624178678
644,LinearSVR,"{'epsilon': 0.3, 'C': 10.0, 'loss': 'squared_epsilon_insensitive', 'max_iter': 10000.0, 'random_state': 0}",ALL_FEATURES,-0.1672876525006215,3315533311992.184,32223596.384927604
645,LinearSVR,"{'epsilon': 0.3, 'C': 10.0, 'loss': 'squared_epsilon_insensitive', 'max_iter': 100000.0, 'random_state': 0}",DAY_FEATURES,-0.0005705695784503639,2841994470968.311,31267299.683255903
646,LinearSVR,"{'epsilon': 0.3, 'C': 10.0, 'loss': 'squared_epsilon_insensitive', 'max_iter': 100000.0, 'random_state': 0}",NIGHT_FEATURES,0.0005665957266670629,2838764496383.8276,31303112.37968944
647,LinearSVR,"{'epsilon': 0.3, 'C': 10.0, 'loss': 'squared_epsilon_insensitive', 'max_iter': 100000.0, 'random_state': 0}",ALL_FEATURES,-0.001710523110712181,2845232365160.2354,31286884.37034002
648,LinearSVR,"{'epsilon': 0.3, 'C': 100.0, 'loss': 'epsilon_insensitive', 'max_iter': 1000.0, 'random_state': 0}",DAY_FEATURES,-0.01669298171445921,2887788148638.1567,31535904.501446165
649,LinearSVR,"{'epsilon': 0.3, 'C': 100.0, 'loss': 'epsilon_insensitive', 'max_iter': 1000.0, 'random_state': 0}",NIGHT_FEATURES,-0.015780900110643037,2885197495910.674,31559753.601082653
650,LinearSVR,"{'epsilon': 0.3, 'C': 100.0, 'loss': 'epsilon_insensitive', 'max_iter': 1000.0, 'random_state': 0}",ALL_FEATURES,-0.016869193653686665,2888288656420.6455,31547718.047836423
651,LinearSVR,"{'epsilon': 0.3, 'C': 100.0, 'loss': 'epsilon_insensitive', 'max_iter': 10000.0, 'random_state': 0}",DAY_FEATURES,-0.019178526423987208,2894848024809.409,31570836.75654218
652,LinearSVR,"{'epsilon': 0.3, 'C': 100.0, 'loss': 'epsilon_insensitive', 'max_iter': 10000.0, 'random_state': 0}",NIGHT_FEATURES,-0.015780900110643037,2885197495910.674,31559753.601082653
653,LinearSVR,"{'epsilon': 0.3, 'C': 100.0, 'loss': 'epsilon_insensitive', 'max_iter': 10000.0, 'random_state': 0}",ALL_FEATURES,-0.012146021308188315,2874873081248.3794,31499581.453948975
654,LinearSVR,"{'epsilon': 0.3, 'C': 100.0, 'loss': 'epsilon_insensitive', 'max_iter': 100000.0, 'random_state': 0}",DAY_FEATURES,-0.01669500501831367,2887793895577.4956,31559647.715244446
655,LinearSVR,"{'epsilon': 0.3, 'C': 100.0, 'loss': 'epsilon_insensitive', 'max_iter': 100000.0, 'random_state': 0}",NIGHT_FEATURES,-0.015780900110643037,2885197495910.674,31559753.601082653
656,LinearSVR,"{'epsilon': 0.3, 'C': 100.0, 'loss': 'epsilon_insensitive', 'max_iter': 100000.0, 'random_state': 0}",ALL_FEATURES,-0.016560598104808033,2887412129696.4507,31553706.904084228
657,LinearSVR,"{'epsilon': 0.3, 'C': 100.0, 'loss': 'squared_epsilon_insensitive', 'max_iter': 1000.0, 'random_state': 0}",DAY_FEATURES,-0.019855691377965057,2896771426430.0957,30858697.30940179
658,LinearSVR,"{'epsilon': 0.3, 'C': 100.0, 'loss': 'squared_epsilon_insensitive', 'max_iter': 1000.0, 'random_state': 0}",NIGHT_FEATURES,-0.20982427746533694,3436353228786.564,31297933.61275172
659,LinearSVR,"{'epsilon': 0.3, 'C': 100.0, 'loss': 'squared_epsilon_insensitive', 'max_iter': 1000.0, 'random_state': 0}",ALL_FEATURES,-0.020050889355975432,2897325861660.4697,30871807.280742913
660,LinearSVR,"{'epsilon': 0.3, 'C': 100.0, 'loss': 'squared_epsilon_insensitive', 'max_iter': 10000.0, 'random_state': 0}",DAY_FEATURES,-0.16854522862855426,3319105298327.853,32220147.142443784
661,LinearSVR,"{'epsilon': 0.3, 'C': 100.0, 'loss': 'squared_epsilon_insensitive', 'max_iter': 10000.0, 'random_state': 0}",NIGHT_FEATURES,-0.025983754284532923,2914177416000.176,31275329.62859322
662,LinearSVR,"{'epsilon': 0.3, 'C': 100.0, 'loss': 'squared_epsilon_insensitive', 'max_iter': 10000.0, 'random_state': 0}",ALL_FEATURES,-0.16729624269206123,3315557711347.2305,32223623.769605238
663,LinearSVR,"{'epsilon': 0.3, 'C': 100.0, 'loss': 'squared_epsilon_insensitive', 'max_iter': 100000.0, 'random_state': 0}",DAY_FEATURES,-0.0005712158030481973,2841996306487.7534,31267305.585270304
664,LinearSVR,"{'epsilon': 0.3, 'C': 100.0, 'loss': 'squared_epsilon_insensitive', 'max_iter': 100000.0, 'random_state': 0}",NIGHT_FEATURES,0.0008020975645627315,2838095583124.1816,31306724.645628765
665,LinearSVR,"{'epsilon': 0.3, 'C': 100.0, 'loss': 'squared_epsilon_insensitive', 'max_iter': 100000.0, 'random_state': 0}",ALL_FEATURES,-0.0017115438608132916,2845235264472.12,31286895.074636925
666,Ridge,"{'alpha': 0.01, 'max_iter': 1000.0, 'solver': 'svd', 'random_state': 0}",DAY_FEATURES,0.0024660243489843525,2833369409013.9287,31105285.888928533
667,Ridge,"{'alpha': 0.01, 'max_iter': 1000.0, 'solver': 'svd', 'random_state': 0}",NIGHT_FEATURES,0.0006843703558500058,2838429972408.0728,31303298.135911863
668,Ridge,"{'alpha': 0.01, 'max_iter': 1000.0, 'solver': 'svd', 'random_state': 0}",ALL_FEATURES,0.0026026443228603924,2832981357214.101,31078098.289701723
669,Ridge,"{'alpha': 0.01, 'max_iter': 1000.0, 'solver': 'cholesky', 'random_state': 0}",DAY_FEATURES,0.0024660243489841305,2833369409013.9297,31105285.888928518
670,Ridge,"{'alpha': 0.01, 'max_iter': 1000.0, 'solver': 'cholesky', 'random_state': 0}",NIGHT_FEATURES,0.0006843703558500058,2838429972408.0728,31303298.135911863
671,Ridge,"{'alpha': 0.01, 'max_iter': 1000.0, 'solver': 'cholesky', 'random_state': 0}",ALL_FEATURES,0.0026026443228611695,2832981357214.099,31078098.28970174
672,Ridge,"{'alpha': 0.01, 'max_iter': 1000.0, 'solver': 'lsqr', 'random_state': 0}",DAY_FEATURES,0.002573157010597904,2833065112204.4653,31156477.020825393
673,Ridge,"{'alpha': 0.01, 'max_iter': 1000.0, 'solver': 'lsqr', 'random_state': 0}",NIGHT_FEATURES,0.0005710952884179221,2838751715946.3384,31304864.393624786
674,Ridge,"{'alpha': 0.01, 'max_iter': 1000.0, 'solver': 'lsqr', 'random_state': 0}",ALL_FEATURES,0.0026507092943555133,2832844834726.4434,31154222.694436304
675,Ridge,"{'alpha': 0.01, 'max_iter': 1000.0, 'solver': 'sparse_cg', 'random_state': 0}",DAY_FEATURES,0.0020613298498388666,2834518892682.5195,31150530.1961003
676,Ridge,"{'alpha': 0.01, 'max_iter': 1000.0, 'solver': 'sparse_cg', 'random_state': 0}",NIGHT_FEATURES,0.0006843703558464531,2838429972408.083,31303298.135912042
677,Ridge,"{'alpha': 0.01, 'max_iter': 1000.0, 'solver': 'sparse_cg', 'random_state': 0}",ALL_FEATURES,0.0023493192681679487,2833700895072.4824,31140448.730273556
678,Ridge,"{'alpha': 0.01, 'max_iter': 10000.0, 'solver': 'svd', 'random_state': 0}",DAY_FEATURES,0.0024660243489843525,2833369409013.9287,31105285.888928533
679,Ridge,"{'alpha': 0.01, 'max_iter': 10000.0, 'solver': 'svd', 'random_state': 0}",NIGHT_FEATURES,0.0006843703558500058,2838429972408.0728,31303298.135911863
680,Ridge,"{'alpha': 0.01, 'max_iter': 10000.0, 'solver': 'svd', 'random_state': 0}",ALL_FEATURES,0.0026026443228603924,2832981357214.101,31078098.289701723
681,Ridge,"{'alpha': 0.01, 'max_iter': 10000.0, 'solver': 'cholesky', 'random_state': 0}",DAY_FEATURES,0.0024660243489841305,2833369409013.9297,31105285.888928518
682,Ridge,"{'alpha': 0.01, 'max_iter': 10000.0, 'solver': 'cholesky', 'random_state': 0}",NIGHT_FEATURES,0.0006843703558500058,2838429972408.0728,31303298.135911863
